action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,remaining_time,dist
26,0,207,20000198,33.9033,98,141,-118.1718,2,2,0,0,38,17,,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2000-11-27,LAL @ LAC,3,282,158,171.71196813268432
26,0,374,20000198,33.9283,51,116,-118.2188,10,4,0,0,39,12,,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-11-27,LAL @ LAC,3,293,639,126.7162183779172
41,0,171,20000206,33.9383,-65,106,-118.3348,8,2,0,0,11,12,,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-11-28,LAL vs. IND,11,299,491,124.34226956268733
56,0,203,20000206,33.9383,-115,106,-118.3848,6,2,0,0,11,15,,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2000-11-28,LAL vs. IND,11,300,371,156.40012787718558
41,0,205,20000206,33.9893,-86,55,-118.3558,5,2,0,0,47,10,,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2000-11-28,LAL vs. IND,11,301,347,102.08329931972223
26,0,439,20000206,33.8273,-117,217,-118.3868,9,4,0,0,23,24,,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-11-28,LAL vs. IND,11,317,563,246.53194519169315
26,0,243,20000222,33.8603,167,184,-118.1028,0,2,0,0,28,24,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-11-30,LAL @ SEA,12,327,28,248.4854120466632
26,0,254,20000222,34.0253,129,19,-118.1408,10,3,0,0,59,13,,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2000-11-30,LAL @ SEA,12,328,659,130.39171752837677
27,2,36,20000230,34.0443,0,0,-118.2698,8,1,0,0,14,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-01,LAL vs. SAS,5,335,494,0.0
41,0,208,20000230,33.9893,-16,55,-118.2858,3,2,0,0,14,5,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2000-12-01,LAL vs. SAS,5,346,194,57.28001396647874
26,0,267,20000230,33.9763,26,68,-118.2438,10,3,0,0,15,7,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2000-12-01,LAL vs. SAS,5,348,615,72.80109889280519
26,0,4,20000246,33.8633,-16,181,-118.2858,11,1,0,0,18,18,,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-03,LAL vs. DAL,13,365,678,181.70580618131055
12,2,428,20000246,34.0443,0,0,-118.2698,4,4,0,0,16,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-03,LAL vs. DAL,13,390,256,0.0
12,2,466,20000246,34.0443,0,0,-118.2698,1,4,0,0,14,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-03,LAL vs. DAL,13,391,74,0.0
41,0,473,20000246,34.0333,-73,11,-118.3428,0,4,0,0,41,7,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2000-12-03,LAL vs. DAL,13,392,41,73.824115301167
26,0,99,20000258,33.7973,117,247,-118.1528,1,1,0,0,27,27,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-12-05,LAL vs. PHI,14,397,87,273.3093485411723
26,0,439,20000258,33.8633,153,181,-118.1168,4,4,0,0,16,23,,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-05,LAL vs. PHI,14,418,256,237.00210969525145
26,0,106,20000267,34.0443,-147,0,-118.4168,0,1,0,0,0,14,,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2000-12-06,LAL @ GSW,9,428,0,147.0
56,0,201,20000267,33.9783,-60,66,-118.3298,0,2,0,0,33,8,,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-12-06,LAL @ GSW,9,434,33,89.19641248391103
27,2,250,20000267,34.0443,0,0,-118.2698,8,3,0,0,25,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-06,LAL @ GSW,9,439,505,0.0
26,0,267,20000267,33.8163,96,228,-118.1738,6,3,0,0,37,24,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-12-06,LAL @ GSW,9,440,397,247.38633753705963
26,0,2,20000280,33.9113,-86,133,-118.3558,11,1,0,0,43,15,,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2000-12-08,LAL vs. SEA,12,456,703,158.38244852255568
26,0,55,20000280,34.0103,60,34,-118.2098,6,1,0,0,24,6,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2000-12-08,LAL vs. SEA,12,459,384,68.96375859826666
26,0,283,20000280,33.8733,117,171,-118.1528,7,3,0,0,35,20,,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-08,LAL vs. SEA,12,472,455,207.1955597979841
26,0,477,20000280,34.0403,-101,4,-118.3708,1,4,0,0,43,10,,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2000-12-08,LAL vs. SEA,12,480,103,101.07917688624102
26,0,226,20000297,33.8183,153,226,-118.1168,1,2,0,0,19,27,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-12-10,LAL vs. DET,15,491,79,272.91940202191563
26,0,302,20000297,33.9173,87,127,-118.1828,5,3,0,0,16,15,,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2000-12-10,LAL vs. DET,15,497,316,153.9415473483361
26,0,106,20000309,33.7873,32,257,-118.2378,2,1,0,0,33,25,,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-12-12,LAL vs. MIL,16,509,153,258.98455552406983
26,0,120,20000309,33.8523,180,192,-118.0898,0,1,0,0,44,26,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-12-12,LAL vs. MIL,16,511,44,263.1805463935357
26,0,365,20000309,33.9383,-16,106,-118.2858,0,3,0,0,0,10,,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-12-12,LAL vs. MIL,16,523,0,107.20074626605917
26,0,27,20000320,33.9363,161,108,-118.1088,8,1,0,0,53,19,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-13,LAL @ POR,0,533,533,193.86851214160592
27,2,228,20000320,34.0443,0,0,-118.2698,1,2,0,0,11,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-13,LAL @ POR,0,544,71,0.0
26,0,275,20000320,34.0403,226,4,-118.0438,8,3,0,0,36,22,,1,0,Right Corner 3,3,1610612747,Los Angeles Lakers,2000-12-13,LAL @ POR,0,546,516,226.03539545832197
12,2,453,20000320,34.0443,0,0,-118.2698,0,4,0,0,47,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-13,LAL @ POR,0,555,47,0.0
26,0,3,20000334,33.7913,45,253,-118.2248,11,1,0,0,18,25,,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-12-15,LAL vs. VAN,2,558,678,256.9708154635464
26,0,29,20000334,33.9663,-143,78,-118.4128,7,1,0,0,17,16,,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-15,LAL vs. VAN,2,560,437,162.88953311984167
26,0,282,20000334,34.0103,-149,34,-118.4188,6,3,0,0,30,15,,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2000-12-15,LAL vs. VAN,2,573,390,152.82997088267732
26,0,371,20000347,33.8563,123,188,-118.1468,2,3,0,0,26,22,,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-17,LAL @ TOR,17,591,146,224.66196829904254
26,0,439,20000347,33.9453,-4,99,-118.2738,8,4,0,0,13,9,,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-12-17,LAL @ TOR,17,596,493,99.08077512817509
26,0,460,20000347,33.8673,-134,177,-118.4038,6,4,0,0,14,22,,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-17,LAL @ TOR,17,597,374,222.00225224082752
56,0,515,20000347,33.9723,-48,72,-118.3178,0,4,0,0,48,8,,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-12-17,LAL @ TOR,17,601,48,86.53323061113575
26,0,24,20000352,33.8793,110,165,-118.1598,8,1,0,0,39,19,,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-19,LAL @ MIA,18,605,519,198.3053201505194
26,0,219,20000352,34.0443,125,0,-118.1448,10,3,0,0,33,12,,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2000-12-19,LAL @ MIA,18,617,633,125.0
26,0,420,20000352,34.0443,-166,0,-118.4358,0,4,0,0,18,16,,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-19,LAL @ MIA,18,628,18,166.0
26,0,68,20000373,33.9663,159,78,-118.1108,3,1,0,0,43,17,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-21,LAL @ HOU,4,634,223,177.1016657177453
26,0,327,20000373,34.0213,56,23,-118.2138,3,3,0,0,20,6,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2000-12-21,LAL @ HOU,4,646,200,60.53924347066124
26,0,378,20000373,33.9113,106,133,-118.1638,9,4,0,0,44,17,,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-21,LAL @ HOU,4,649,584,170.07351351694948
12,2,402,20000373,34.0443,0,0,-118.2698,6,4,0,0,16,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-21,LAL @ HOU,4,651,376,0.0
15,1,472,20000373,34.0443,0,0,-118.2698,0,4,0,0,11,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-21,LAL @ HOU,4,654,11,0.0
27,2,6,20000379,34.0443,0,0,-118.2698,11,1,0,0,6,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-22,LAL @ DAL,13,656,666,0.0
26,0,10,20000379,33.9073,3,137,-118.2668,10,1,0,0,47,13,,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-12-22,LAL @ DAL,13,657,647,137.03284277865654
26,0,275,20000379,33.9513,167,93,-118.1028,9,3,0,0,1,19,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-22,LAL @ DAL,13,669,541,191.14915641979695
0,1,296,20000379,34.0443,0,0,-118.2698,5,3,0,0,51,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2000-12-22,LAL @ DAL,13,670,351,0.0
56,0,474,20000397,33.9893,-44,55,-118.3138,1,4,0,0,49,7,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2000-12-25,LAL vs. POR,0,693,109,70.43436661176133
26,0,476,20000397,33.9453,-71,99,-118.3408,1,4,0,0,22,12,,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-12-25,LAL vs. POR,0,694,82,121.82774724995944
26,0,49,20000420,33.8753,-27,169,-118.2968,4,1,0,0,30,17,,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-28,LAL @ PHX,19,699,270,171.14321488157222
26,0,284,20000420,33.9473,167,97,-118.1028,6,3,0,0,7,19,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2000-12-28,LAL @ PHX,19,711,367,193.12690128513947
26,0,45,20000434,33.9833,144,61,-118.1258,5,1,0,0,53,15,,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2000-12-30,LAL @ LAC,3,718,353,156.3873396410336
26,0,109,20000434,34.0443,153,0,-118.1168,10,2,0,0,30,15,,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2000-12-30,LAL @ LAC,3,722,630,153.0
26,0,126,20000434,33.8563,-191,188,-118.4608,8,2,0,0,55,26,,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2000-12-30,LAL @ LAC,3,723,535,268.00186566514793
56,0,156,20000434,33.9623,16,82,-118.2538,5,2,0,0,33,8,,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2000-12-30,LAL @ LAC,3,725,333,83.54639429682169
26,0,41,20000456,33.9833,153,61,-118.1168,7,1,0,0,5,16,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-03,LAL vs. UTA,1,734,425,164.7118696390761
27,2,53,20000456,34.0443,0,0,-118.2698,6,1,0,0,1,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2001-01-03,LAL vs. UTA,1,735,361,0.0
41,0,95,20000456,34.0043,-44,40,-118.3138,0,1,0,0,53,5,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2001-01-03,LAL vs. UTA,1,737,53,59.464274989274024
26,0,235,20000456,34.0273,159,17,-118.1108,9,3,0,0,46,15,,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2001-01-03,LAL vs. UTA,1,746,586,159.90622251807463
56,0,269,20000456,33.9453,159,99,-118.1108,5,3,0,0,27,18,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-03,LAL vs. UTA,1,747,327,187.3018953454556
26,0,180,20000484,33.7743,11,270,-118.2588,5,2,0,0,49,27,,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,3,766,349,270.22398117117586
26,0,182,20000484,34.0313,-176,13,-118.4458,5,2,0,0,37,17,,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,3,767,337,176.47946056127893
26,0,241,20000484,34.0313,-136,13,-118.4058,0,2,0,0,25,13,,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,3,771,25,136.61991070118586
26,0,251,20000484,34.0313,-71,13,-118.3408,11,3,0,0,20,7,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,3,773,680,72.18032973047436
26,0,272,20000484,33.8693,-1,175,-118.2708,8,3,0,0,45,17,,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,3,774,525,175.0028571195339
26,0,120,20000519,33.9723,-10,72,-118.2798,10,2,0,0,12,7,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,20,783,612,72.69112738154499
26,0,174,20000519,33.8463,-149,198,-118.4188,4,2,0,0,29,24,,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,20,784,269,247.8003228407905
26,0,244,20000519,34.0163,-164,28,-118.4338,8,3,0,0,31,16,,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,20,789,511,166.37307474468338
26,0,305,20000519,33.8733,186,171,-118.0838,2,3,0,0,22,25,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,20,792,142,252.65985039178662
26,0,470,20000519,33.8693,-164,175,-118.4338,0,4,0,0,59,23,,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,20,804,59,239.83536019528063
26,0,144,20000529,34.0593,176,-15,-118.0938,7,2,0,0,10,17,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,1,809,430,176.63804799646084
26,0,195,20000529,34.0763,-187,-32,-118.4568,0,2,0,0,45,18,,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,1,812,45,189.71821209362056
26,0,198,20000529,33.9033,197,141,-118.0728,0,2,0,0,21,24,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,1,813,21,242.26019070412704
26,0,247,20000529,34.0443,70,0,-118.1998,8,3,0,0,59,7,,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,1,817,539,70.0
26,0,307,20000529,34.0313,161,13,-118.1088,3,3,0,0,53,16,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,1,820,233,161.5239920259526
26,0,442,20000529,33.9033,-157,141,-118.4268,3,4,0,0,1,21,,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,1,825,181,211.0213259365034
26,0,457,20000529,33.8963,144,148,-118.1258,2,4,0,0,23,20,,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,1,826,143,206.49455198624491
26,0,6,20000545,33.9623,231,82,-118.0388,10,1,0,0,55,24,,1,0,Right Corner 3,3,1610612747,Los Angeles Lakers,2001-01-15,LAL vs. VAN,2,829,655,245.12241839538055
26,0,50,20000571,33.9073,207,137,-118.0628,5,1,0,0,15,24,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2001-01-19,LAL vs. HOU,4,855,315,248.22973230457305
12,2,84,20000571,34.0443,0,0,-118.2698,1,1,0,0,30,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2001-01-19,LAL vs. HOU,4,859,90,0.0
26,0,136,20000571,33.8633,180,181,-118.0898,8,2,0,0,0,25,,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2001-01-19,LAL vs. HOU,4,862,480,255.266527378738
26,0,291,20000571,33.8523,-164,192,-118.4338,5,3,0,0,55,25,,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2001-01-19,LAL vs. HOU,4,870,355,252.50742563338608
26,0,18,20000583,33.9933,153,51,-118.1168,8,1,0,0,54,16,,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,18,876,534,161.27616066858735
26,0,73,20000583,33.9283,-164,116,-118.4338,0,1,0,0,34,20,,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,18,880,34,200.8780724718355
47,1,164,20000583,34.0443,0,0,-118.2698,3,2,0,0,47,0,,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,18,886,227,0.0
41,0,249,20000583,33.8793,-107,165,-118.3768,9,3,0,0,57,19,,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,18,889,597,196.65706191235543
